0.0	-949866.1875	-197293.53125	-44287.046875	-111942.8359375	169967.953125	-350179.03125	168922.578125	242474.796875	-80109.3984375	1.488364875e6	4795.5791015625	-237083.078125	26805.36328125	126125.8984375	162435.484375	345451.5625	-121523.65625	-81016.171875	82507.765625	-24467.326171875	56220.1796875	20458.66796875	68838.5	15664.6611328125	46496.17578125	-58003.58203125	98831.9453125	-10200.591796875	0.0
0.0	669465.0	-160052.984375	60664.5078125	-59725.421875	-29756.4453125	-237652.53125	-68056.875	65921.3828125	49021.46875	4795.5791015625	1.053563e6	-21075.203125	174703.515625	-9336.982421875	-46621.515625	104468.0234375	-37234.90625	-17553.81640625	-89449.609375	167350.03125	-54760.86328125	-80534.734375	-21460.572265625	127416.0546875	66866.140625	117704.8671875	-22727.10546875	80067.953125	0.0
0.0	1.36790925e6	9869.45703125	22485.24609375	77134.1328125	183703.875	-22614.8203125	-19281.9296875	84862.453125	435894.84375	-237083.078125	-21075.203125	1.318000375e6	-36551.140625	7105.1669921875	-163577.671875	83962.234375	-39416.21484375	33120.09375	-19503.83203125	59638.14453125	-158045.484375	112207.328125	3652.80078125	133132.359375	-43293.14453125	65388.234375	-13441.767578125	-77234.1875	0.0
0.0	508392.21875	106055.4609375	-138449.890625	2111.6533203125	-134506.296875	-149785.015625	140865.515625	38958.86328125	-69820.2890625	26805.36328125	174703.515625	-36551.140625	784339.3125	-46802.234375	192463.390625	73380.359375	-39554.1875	28442.259765625	148475.453125	26046.1484375	72104.0859375	73749.53125	97416.25	76177.1015625	-5211.4111328125	64764.0078125	38756.73828125	-6951.71875	0.0
0.0	117994.921875	-175143.28125	21453.3359375	-145304.375	-363400.0625	-50481.57421875	109376.0390625	-57636.72265625	64851.53515625	126125.8984375	-9336.982421875	7105.1669921875	-46802.234375	639261.8125	37373.4765625	-57181.046875	-63448.0	-76962.4453125	27657.974609375	-86831.8046875	-25727.88671875	-57496.68359375	-36409.76953125	-8158.1328125	24295.248046875	-25452.810546875	-8059.60546875	93671.3671875	0.0
0.0	104213.03125	106775.140625	-226781.3125	-98626.9609375	-95112.515625	-81627.390625	110647.28125	71894.65625	-10170.3974609375	162435.484375	-46621.515625	-163577.671875	192463.390625	37373.4765625	782141.1875	-174733.015625	-38718.6796875	-55955.47265625	50149.39453125	17534.623046875	108843.3125	101843.1953125	-15880.8125	-72913.421875	-6923.619140625	-75124.5703125	15878.1904296875	13528.650390625	0.0
0.0	-411693.28125	24679.6875	106473.9453125	-289293.5625	189143.34375	-187143.359375	59776.42578125	226820.28125	190145.09375	345451.5625	104468.0234375	83962.234375	73380.359375	-57181.046875	-174733.015625	908535.1875	-178636.359375	-113965.734375	-58549.125	-21457.0234375	-23179.98828125	-47808.09375	-38719.95703125	33999.21875	-15550.9755859375	11460.1220703125	-9165.732421875	-45837.5234375	0.0
0.0	-114975.921875	70042.0	-87434.359375	116976.890625	-46112.29296875	-59622.8828125	-36343.73046875	-69286.15625	52817.765625	-121523.65625	-37234.90625	-39416.21484375	-39554.1875	-63448.0	-38718.6796875	-178636.359375	1.04928375e6	-32998.0546875	-32918.203125	-33079.0703125	-51571.7265625	160913.078125	16283.171875	28011.3515625	9019.6083984375	-68704.8828125	70971.7109375	42362.2109375	0.0
0.0	-907566.75	49227.90234375	-237564.046875	27821.4453125	96489.0390625	114680.9453125	-110859.109375	59958.65234375	297246.1875	-81016.171875	-17553.81640625	33120.09375	28442.259765625	-76962.4453125	-55955.47265625	-113965.734375	-32998.0546875	942223.3125	173640.640625	130823.03125	70419.25	-84024.734375	105839.296875	103454.59375	-35241.1640625	57845.265625	33689.609375	-58384.54296875	0.0
0.0	1.588460625e6	-202195.875	-257759.265625	173384.734375	-115934.046875	79242.1328125	-137752.78125	59031.66015625	172061.65625	82507.765625	-89449.609375	-19503.83203125	148475.453125	27657.974609375	50149.39453125	-58549.125	-32918.203125	173640.640625	825248.1875	30142.828125	-10285.9140625	73106.2109375	160890.828125	52070.6953125	-8388.3916015625	77373.96875	-45209.98046875	-114767.078125	0.0
0.0	-146100.71875	110114.90625	-145729.625	-139250.4375	-77776.8671875	-109372.8203125	-77153.1875	34907.19921875	222023.71875	-24467.326171875	167350.03125	59638.14453125	26046.1484375	-86831.8046875	17534.623046875	-21457.0234375	-33079.0703125	130823.03125	30142.828125	484113.90625	-7124.15234375	-13570.6416015625	81500.140625	80102.9765625	-31940.38671875	66015.5390625	16880.232421875	-12050.0234375	0.0
0.0	-419168.78125	104095.609375	-31388.51953125	116842.046875	8078.5166015625	69187.234375	68422.0390625	27414.900390625	-49247.04296875	56220.1796875	-54760.86328125	-158045.484375	72104.0859375	-25727.88671875	108843.3125	-23179.98828125	-51571.7265625	70419.25	-10285.9140625	-7124.15234375	571237.3125	87522.5546875	-69723.7109375	-45448.56640625	11771.6640625	-72173.7734375	18189.625	-5400.228515625	0.0
0.0	-325696.65625	113805.078125	-58642.7421875	434373.40625	18374.533203125	-33206.6015625	13598.9384765625	-9551.525390625	-77158.8359375	20458.66796875	-80534.734375	112207.328125	73749.53125	-57496.68359375	101843.1953125	-47808.09375	160913.078125	-84024.734375	73106.2109375	-13570.6416015625	87522.5546875	522483.34375	-26596.451171875	86593.96875	48447.890625	-52140.54296875	-40110.609375	32794.8125	0.0
0.0	970801.0	-9563.6591796875	-68190.015625	-132746.625	-33299.265625	87206.8828125	-76299.2265625	104524.234375	310847.25	68838.5	-21460.572265625	3652.80078125	97416.25	-36409.76953125	-15880.8125	-38719.95703125	16283.171875	105839.296875	160890.828125	81500.140625	-69723.7109375	-26596.451171875	626658.375	21574.896484375	-48126.453125	57045.859375	9928.5283203125	-35937.21875	0.0
0.0	-111533.8125	44382.67578125	-11705.8955078125	-52056.07421875	-114657.890625	-103600.703125	-99991.5546875	10675.6044921875	-1837.151611328125	15664.6611328125	127416.0546875	133132.359375	76177.1015625	-8158.1328125	-72913.421875	33999.21875	28011.3515625	103454.59375	52070.6953125	80102.9765625	-45448.56640625	86593.96875	21574.896484375	535749.0625	30470.404296875	36372.2734375	14606.0556640625	-10801.111328125	0.0
0.0	-155622.75	22722.24609375	74587.859375	-208296.71875	42447.06640625	-30375.923828125	-98310.25	-56351.890625	-41394.6328125	46496.17578125	66866.140625	-43293.14453125	-5211.4111328125	24295.248046875	-6923.619140625	-15550.9755859375	9019.6083984375	-35241.1640625	-8388.3916015625	-31940.38671875	11771.6640625	48447.890625	-48126.453125	30470.404296875	236257.40625	-25245.16796875	-37403.34375	84020.2109375	0.0
0.0	831397.5625	-79478.765625	7828.2802734375	77053.9921875	-85826.203125	59210.953125	34922.359375	-47692.109375	101744.3671875	-58003.58203125	117704.8671875	65388.234375	64764.0078125	-25452.810546875	-75124.5703125	11460.1220703125	-68704.8828125	57845.265625	77373.96875	66015.5390625	-72173.7734375	-52140.54296875	57045.859375	36372.2734375	-25245.16796875	346279.5625	-19243.48046875	-6737.291015625	0.0
0.0	-212331.09375	-24991.373046875	-72191.2265625	-64981.109375	223803.671875	98144.2734375	3988.595703125	14537.109375	-177767.375	98831.9453125	-22727.10546875	-13441.767578125	38756.73828125	-8059.60546875	15878.1904296875	-9165.732421875	70971.7109375	33689.609375	-45209.98046875	16880.232421875	18189.625	-40110.609375	9928.5283203125	14606.0556640625	-37403.34375	-19243.48046875	544031.5625	13394.19921875	0.0
0.0	-1.3120615e6	-107129.015625	63959.328125	35776.4921875	-294318.6875	27662.875	77659.5078125	-128836.1796875	-132256.71875	-10200.591796875	80067.953125	-77234.1875	-6951.71875	93671.3671875	13528.650390625	-45837.5234375	42362.2109375	-58384.54296875	-114767.078125	-12050.0234375	-5400.228515625	32794.8125	-35937.21875	-10801.111328125	84020.2109375	-6737.291015625	13394.19921875	360366.59375	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
